127.0.0.1 - - [10/Aug/2018:16:55:30 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:55:30 +0530] "GET /ShopOn/images/Moto/moto-nexus-6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:55:30 +0530] "GET /images/cart1.png HTTP/1.1" 404 1052
127.0.0.1 - - [10/Aug/2018:16:56:09 +0530] "GET /ShopOn/ HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:56:09 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 200 501
127.0.0.1 - - [10/Aug/2018:16:56:09 +0530] "GET /ShopOn/images/Moto/moto-nexus-6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:09 +0530] "GET /ShopOn/images/Apple/apple-iphone-5s-ofic.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:09 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:09 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:56:10 +0530] "GET /ShopOn/ HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:56:10 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:10 +0530] "GET /ShopOn/images/Apple/apple-iphone-5s-ofic.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:10 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:10 +0530] "GET /ShopOn/images/Moto/moto-nexus-6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:10 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/ HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/images/Apple/apple-iphone-5s-ofic.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/images/Moto/moto-nexus-6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/ HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/images/Apple/apple-iphone-5s-ofic.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/images/Moto/moto-nexus-6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:11 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:56:24 +0530] "GET /ShopOn/ HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:24 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:56:24 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/ HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Apple/apple-iphone-5s-ofic.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 200 506
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Moto/moto-nexus-6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/ HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Apple/apple-iphone-5s-ofic.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Moto/moto-nexus-6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/ HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Apple/apple-iphone-5s-ofic.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Moto/moto-nexus-6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/ HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Apple/apple-iphone-5s-ofic.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Moto/moto-nexus-6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/ HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Apple/apple-iphone-5s-ofic.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/images/Moto/moto-nexus-6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:47 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/ HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/images/Apple/apple-iphone-5s-ofic.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/images/Moto/moto-nexus-6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/ HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/images/Apple/apple-iphone-5s-ofic.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/images/Moto/moto-nexus-6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/ HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/images/Apple/apple-iphone-5s-ofic.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/images/Moto/moto-nexus-6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:58:48 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:59:04 +0530] "GET /ShopOn/shopon.html HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:59:04 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:59:04 +0530] "GET /ShopOn/css/images/cart1.png HTTP/1.1" 404 1063
127.0.0.1 - - [10/Aug/2018:16:59:05 +0530] "GET /ShopOn/shopon.html HTTP/1.1" 200 2542
127.0.0.1 - - [10/Aug/2018:16:59:05 +0530] "GET /ShopOn/css/shopon_style.css HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:59:05 +0530] "GET /ShopOn/images/Apple/apple-iphone-5s-ofic.jpg HTTP/1.1" 304 -
127.0.0.1 - - [10/Aug/2018:16:59:05 +0530] "GET /ShopOn/images/Gionee/gionee-F103.jpg HTTP/1.1" 304 -
